Title,Price,Number of Bedrooms,Number of Bathrooms,Property Type,Floor Area (m2),BER Rating,Latitude,Longitude,Listing Views,Area,County,Features,Date of Construction,Price_Per_SQM,Postal_District,Market_Tier
"18 Greenlawns, Skerries, Co. Dublin",645000.0,4,2,Semi-D,122.0,E1,53.572863,-6.1138405,4605.0,skerries-dublin,Dublin,"Insulated, Floored, and Shelved Attic for Storage, Off Street Parking to Front for Two Cars, Cul-de-Sac location, Shared Side Entrance, Double Glazed Windows Throughout, Oil Fired Radiator Central Heating",1976.0,5286.88524590164,Greater Dublin,Premium
"16 Hansted Road, Lucan, Co. Dublin, K78CF34",290000.0,2,2,Duplex,82.0,B3,53.33663,-6.452997,4071.0,lucan-dublin,Dublin,"2 Bedroom/2 Bathroom duplex, Sunny south west facing roof terrace, Beautifully maintained throughout, Designated parking space to the front, 82 sq.m / 882 sq.ft (Excluding roof terrace), Chain free sale, Efficicent B3 energy rating, Ever popular development, Well run by the management company, Mang fee: Â€1,528 per annum",2004.0,3536.5853658536585,Greater Dublin,Affordable
"15 Semple House, Custom House Square, IFSC, Dublin 1, D01F598",425000.0,2,1,Apartment,64.0,C2,53.349617,-6.243003,2598.0,ifsc-dublin,Dublin,"5th floor two bed apartment, Impressive private balcony, Designated parking space, South-westerly aspect, Walking distance to Grand Canal Dock & City Centre, Close to Luas, Trains & Buses, Mgt Fee: €2,967 approx. per annum, Passing Rent: €2,150",1998.0,6640.625,Dublin 1,Mid-Market
"72 , Block A, Mellowes Quay Apartments, Ushers Quay, Dublin 8, D08Y281",350000.0,1,1,Apartment,48.0,D1,53.345862,-6.279952,2322.0,dublin-8-dublin,Dublin,,,7291.666666666667,Dublin 8,Affordable
"12 Belltree Row, Clongriffin, Dublin 13, D13YN9F",525000.0,3,2,Semi-D,116.0,A3,53.40678,-6.155397,3488.0,clongriffin-dublin,Dublin,"South Facing Rear Garden, Private Off Street Parking for two vehicles, Gated Side Entrance, ‘A’-rated uPVC Windows, Vent Axia heat exchange unit, Gas central heating with ‘A’-rated gas condensing boiler with external air temperature control, Approx. 116sqm/1,216sqft",2018.0,4525.862068965517,Dublin 13,Mid-Market
"643b Howth Road, Dublin 5, Raheny, Dublin 5, D05X8N0",895000.0,4,4,Detached,219.0,C1,53.381412,-6.152545,5286.0,raheny-dublin,Dublin,,2006.0,4086.75799086758,Dublin 5,Premium
"Apt 1, Apt 1, 50-52 Dame Street, Dublin 2, D02N729",395000.0,1,1,Apartment,60.0,,53.344321,-6.26389,3917.0,dublin-2-dublin,Dublin,,,6583.333333333333,Dublin 2,Mid-Market
"32 Melrose Avenue, D03, Fairview, Dublin 3, D03C5H9",625000.0,3,2,Detached,138.0,E2,53.3653,-6.241198,4437.0,fairview-dublin,Dublin,"Ready-to-go sale, Charming red brick exterior with bay window, Layout spanning 138sqm / (1,485 sq.ft), Within 10-minute walk to Clontarf dart station, Three bedrooms plus study, Retains many of its original features, G.F.C.H, BER E2 with potential for A3 as per advisory report",1930.0,4528.985507246377,Dublin 3,Premium
"97 Beech Lawn, Dundrum, Dundrum, Dublin 16, D16V8X3",749950.0,3,3,Detached,,C2,53.285516,-6.258087,3672.0,dundrum-dublin,Dublin,,,,Dublin 16,Premium
"65 Seatown Villas, Swords, Co. Dublin, K67KC44",375000.0,2,2,Terrace,80.0,F,53.462758,-6.21649,2426.0,swords-dublin,Dublin,,1950.0,4687.5,Greater Dublin,Affordable
"3 Violet Place Albert Road Lower Sandycove, Sandycove, Co. Dublin, A96C2FX",1500000.0,3,3,Detached,163.0,A1,53.283321,-6.118764,7973.0,sandycove-dublin,Dublin,"Innovative design with a focus on modern, stylish living, Secure gated entrance, two off-street parking spaces, EV charging point and workshop, Modern open-plan kitchen/living space, Three double bedrooms, one en-suite, Energy-efficient A rated home with an air-to-water heat pump, solar panels, and triple-glazed Alu clad windows, Low-maintenance private garden, front and back, perfect for entertaining and relaxation, 163 sq. m. of spacious, light-filled accommodation benefiting from an east/westerly orientation",2022.0,9202.453987730061,Greater Dublin,Premium
"18 Glentworth Park, Ayrfield, Dublin13., Ard Na Greine, Dublin 13, D13K2F9",420000.0,3,1,Semi-D,109.0,D2,53.395937,-6.181175,2347.0,ard-na-greine-dublin,Dublin,Extended 3 bedroom family home positioned in one of Ard Na Greine's most convenient mature cul de sac settings. Gas fired radiator central heating. Do,,3853.211009174312,Dublin13,Mid-Market
"24 Joy Street, Dublin 4, Ringsend, Dublin 4, D04W328",445000.0,2,1,Terrace,69.0,E1,53.340521,-6.234305,7378.0,ringsend-dublin,Dublin,,1900.0,6449.275362318841,Dublin 4,Mid-Market
"28 Block 2c, The Casino, Dublin Road, Malahide, Co. Dublin, K36DK84",620000.0,2,2,Apartment,96.0,B2,53.451187,-6.1588,2015.0,malahide-dublin,Dublin,"In quiet corner of highly sought after Casino development, Large, sunny south facing covered balcony., c. 96 sq.mt., two-bedroom, first floor apartment, Ideally located in the heart of Malahide Village., Secure, gated development with mature communal gardens, Pedestrian gate opening to Malahide Train Station.",2007.0,6458.333333333333,Greater Dublin,Premium
"33 Castlegate Park, Adamstown, Co. Dublin",285000.0,3,1,Apartment,75.0,C1,53.336374,-6.4557317,4869.0,adamstown-dublin,Dublin,,,3800.0,Greater Dublin,Affordable
"184 Cabra Road, Dublin 7, Cabra, Dublin 7, D07P5Y3",1200000.0,6,5,Detached,270.0,C3,53.361241,-6.295799,2819.0,cabra-dublin,Dublin,,,4444.444444444444,Dublin 7,Premium
"1 Proud's Lane, Off St Stephen's Green, Dublin 2, D02AD77",685000.0,3,1,Semi-D,114.0,G,53.338578,-6.262707,6398.0,dublin-2-dublin,Dublin,,1840.0,6008.771929824561,Dublin 2,Premium
"123 Millview Lawns, Malahide, Malahide, Co. Dublin, K36FY06",850000.0,4,3,Semi-D,127.0,D2,53.4493,-6.178303,2918.0,malahide-dublin,Dublin,"Four bedroom semi detached family home in highly sought after mature development.   , West facing substantial rear garden beautifully maintained by current owners, Gas fired central heating, double glazed PVC windows, burglar alarm, Within walking distance of the renowned Malahide Castle and all of its amenities, Close to Malahide village and its array of bars, gourmet restaurants and boutique shops",1971.0,6692.913385826771,Greater Dublin,Premium
"65 Mountjoy Square West, Dublin 1, Dublin 1, D01FR94",1750000.0,3,4,Terrace,584.0,SI_666,53.356402,-6.259025,2700.0,dublin-1-dublin,Dublin,,,2996.5753424657532,Dublin 1,Premium
"48 Northumberland Road, Ballsbridge, Dublin 4, D04C6C5",2500000.0,5,3,Terrace,362.0,SI_666,53.335291,-6.237074,5727.0,ballsbridge-dublin,Dublin,"Original detailing throughout, Sash windows with working shutters, Intricate cornicing, Bespoke Mark Wilkinson Study, Rear access from Lansdowne Park with off street parking, Villeroy and Boch sanitary units, GFCH",,6906.077348066298,Dublin 4,Premium
"12 Simmons Court, Simmonscourt Road, Ballsbridge, Dublin 4, D04R9T3",1295000.0,3,2,End of Terrace,176.0,C2,53.323723,-6.228927,3208.0,ballsbridge-dublin,Dublin,,1991.0,7357.954545454545,Dublin 4,Premium
"Apartment 8, Pakenham House, Spencer Dock, IFSC, Dublin 1, D01W640",450000.0,3,3,Apartment,89.0,B3,53.350115,-6.237867,5590.0,ifsc-dublin,Dublin,,,5056.179775280899,Dublin 1,Mid-Market
"14 Thorndale Grove, Artane, Dublin 5, D05YY42",650000.0,4,2,Semi-D,140.0,C2,53.378475,-6.215574,3946.0,artane-dublin,Dublin,,1967.0,4642.857142857143,Dublin 5,Premium
"Apartment 5 , The Alders, Dunstaffnage Hall, Saint Brigid's Church Road, Stillorgan, Blackrock, Co. Dublin, Stillorgan, Co. Dublin, A94NC86",399000.0,2,1,Apartment,68.0,C2,53.282998,-6.195905,3216.0,stillorgan-dublin,Dublin,"First floor apartment, Secure, electronic gates (operated by phone), Designated underground parking space (with additional security gates), Wooded area with communal gardens, Underfloor heating",1999.0,5867.64705882353,Greater Dublin,Mid-Market
"6 Floraville Avenue, Dublin 22, Clondalkin, Dublin 22, D22CH73",465000.0,3,1,Semi-D,90.0,D2,53.32019,-6.389967,0.0,clondalkin-dublin,Dublin,"Excellent Location , Gas Fired Heating System , Cul de Sac Position , Private Rear Garden , Private Front Driveway  , Garage , Semi Detached , Modern Bathroom , Village Location , Viewing Highly Recommended ",1970.0,5166.666666666667,Dublin 22,Mid-Market
"2 Walker Close, Parkside, Balgriffin, Dublin 13, D13E5WR",550000.0,3,3,Terrace,115.0,A2,53.403673,-6.166914,2372.0,balgriffin-dublin,Dublin,"Double fronted, bright 3 bedroomed home, A2 Rated - Well insulated, good sound-proofing, Air to water Samsung heat pump, Double glazed windows, Gate from back garden for bin/bicycle access, Off street parking to front and visitor spaces nearby, Service charge for roads €243 p.a. approx., Great schools in the neighbourhood, DART in Clongriffin and No. 15 bus (24 hr), Close to Fr. Collins Park, schools, Airport",2019.0,4782.608695652174,Dublin 13,Mid-Market
"Borranstown, Ashbourne, Co. Dublin, A84DK16",650000.0,5,1,Bungalow,175.0,E1,53.547594,-6.405263,2674.0,garristown-dublin,Dublin,"Constructed 1965, New laminate flooring throughout, New LED lighting, Deck area to rear, Driveway with large parking area, Mature boundaries, trees and shrubs, Septic Tank, Mains Water, OFCH with Solid Fuel Stove, Electric gated entrance, Excellent location close to Ashbourne Town and Garristown Village",1965.0,3714.285714285714,Greater Dublin,Premium
"8 Lisle Road, Dublin 12, Walkinstown, Dublin 12, D12Y6Y6",375000.0,3,1,Semi-D,70.0,G,53.320054,-6.316936,3880.0,walkinstown-dublin,Dublin,"A spacious 3 bedroom house (70m2/753ft2), Semi-detached & double fronted, Rear access, GFCH, Parking within cobbled front garden to facilitate multiple cars, Excellent condition throughout, Low maintenance rear garden with S/Westerly aspect, Pitched roof home office with w/c, An abundance of facilities & amenities in the immediate vicinity, Easy access to the city centre (4.8km away) & the M50 motorway (8 mins)",1960.0,5357.142857142857,Dublin 12,Affordable
"57 Mountjoy Square, Dublin 1, Dublin 1, D01H0K8",415000.0,3,2,Apartment,8632.0,D2,53.355917,-6.258531,4694.0,dublin-1-dublin,Dublin,,1850.0,,Dublin 1,Mid-Market
"14 Belfry Manor, Citywest, Co. Dublin",235000.0,2,1,Apartment,61.0,D2,53.2760345,-6.4166424,1952.0,citywest-dublin,Dublin,,,3852.4590163934427,Greater Dublin,Affordable
"177 Leighlin Road, Crumlin, Dublin 12, D12W3Y1",350000.0,2,2,Semi-D,67.0,F,53.321934,-6.303353,3799.0,crumlin-dublin,Dublin,"Large front and side gardens with potential to extend (subject to p.p.), Side access to rear garden, New composite front door, Shed plumbed for washing machine, Double glazed windows throughout, Off-street parking to side, Gas fired central heating",1950.0,5223.880597014925,Dublin 12,Affordable
"Tigon, Tigon, The Birches, Torquay Road, Foxrock, Dublin 18, D18C1X9",2550000.0,4,6,Detached,354.0,B3,53.270593,-6.182465,2822.0,foxrock-dublin,Dublin,,2004.0,7203.389830508475,Dublin 18,Premium
"120 Corrib Road, Dublin 6w, Terenure, Dublin 6W, D6WX078",595000.0,3,2,Semi-D,81.0,D2,53.312671,-6.288871,3180.0,terenure-dublin,Dublin,"Circa 85ft west facing rear garden, Huge potential to extend to rear – subject to planning permission",1950.0,7345.679012345679,Dublin 6w,Mid-Market
"2 Eagle Terrace, Dundrum, Dublin 14, D14H6Y9",545000.0,3,1,Terrace,88.0,C2,53.289159,-6.242641,6563.0,dundrum-dublin,Dublin,"Charming residence enjoying period features throughout., Superbly presented, bright and exceptionally spacious accommodation extending to approximately. 88sq.m/883sq.ft., Quaint patio garden., Ideally positioned in the heart of Dundrum Village., Walking distance of shops and schools., Within minutes' walk of Dundrum Village/Town Centre., Excellent transport links nearby including the Luas, bus routes, M50/N11., Security alarm system., Gas fired central heating.",1900.0,6193.181818181818,Dublin 14,Mid-Market
"43 Brookfield, Kimmage, Dublin 12, D12AKF8",595000.0,3,2,Terrace,125.0,C3,53.312576,-6.300706,4027.0,kimmage-dublin,Dublin,"Superb family home with attic conversion, Most sought-after family orientated estate, Beautifully finished throughout, Cul de sac location, Gas fired central heating, Ample off-street parking to the front, Converted extra-large attic space, Very generous (70 ft. long approx.) private rear garden with Southerly aspect, Double-glazing throughout, Located close to excellent bus routes",1977.0,4760.0,Dublin 12,Mid-Market
"36 Oatfield Avenue, Clondalkin, Dublin 22, D22Y5T1",315000.0,3,1,Semi-D,87.0,C3,53.34441,-6.390808,3088.0,clondalkin-dublin,Dublin,"Stunning 3 bed family home in great condition c.87sqm, Very well presented throughout, Fitted kitchen units, DG Windows, Oil Fired Central Heating, Large front garden with ample parking space, Large rear garden with wide side access - Scope to extend - South Facing!, Liffey valley within arms reach, Close to all main transport links and amenities",1984.0,3620.689655172414,Dublin 22,Affordable
"Dunsoghly, St Margaret's, Co. Dublin, K67AX70",490000.0,4,1,Bungalow,,E1,53.43127,-6.319973,3254.0,st-margaret-s-dublin,Dublin,,,,Greater Dublin,Mid-Market
"30 Belgrave Square West, Rathmines, Dublin 6, D06C7R8",2500000.0,4,3,End of Terrace,270.0,,53.321746,-6.260886,5215.0,rathmines-dublin,Dublin,"Handsome double fronted family home, Overlooks Belgrave Square, Many original features; ornate coving, fireplaces and high ceilings, Sunny west facing garden with pedestrian side access, G.F.C.H., Under floor heating at garden level, Zoned heating, Electronic blinds, Double glazed windows",,9259.25925925926,Dublin 6,Premium
"Apt 409, Apt 409, Longboat Quay North, Grand Canal Dock, Dublin 2, D02K319",395000.0,1,1,Apartment,51.0,D1,53.345373,-6.236215,1977.0,dublin-2-dublin,Dublin,,2004.0,7745.098039215686,Dublin 2,Mid-Market
"148 Grace Park Road, Drumcondra, Dublin 9, D09R9V4",825000.0,4,2,Semi-D,135.0,F,53.378018,-6.24087,4190.0,drumcondra-dublin,Dublin,"READY TO GO SALE, DOUBLE GLAZED WINDOWS, GAS FIRED CENTRAL HEATING, REAR GARDEN APPROX 140ft IN LENGTH, STUNNING ORIGINAL FEATURES",1933.0,6111.111111111111,Dublin 9,Premium
"38/39 The Oaks, Herbert Park Lane, Ballsbridge, Dublin 4, D04Y208",1395000.0,3,3,Apartment,152.0,C1,53.327795,-6.232073,3967.0,dublin-4-dublin,Dublin,"Originally two apartments turned into a generous three-bedroom apartment, Corner position with a south/west facing orientation, Two reception rooms with two balconies overlooking Herbert Park, Separate kitchen/ breakfast room, Three bedrooms and three bathrooms, Lift to each floor, Caretaker on site, Electric heating, Alarm, Three and a half designated parking spaces and large lock up (3.7m x 2.9m)",1995.0,9177.631578947368,Dublin 4,Premium
"36 Oatfield Avenue, Dublin 22, Clondalkin, Dublin 22, D22Y5T1",315000.0,3,1,Semi-D,87.0,C3,53.344407,-6.390814,1964.0,clondalkin-dublin,Dublin," Stunning 3 bed family home in great condition c.87sqm, Very well presented throughout, Fitted kitchen units, DG Windows, Oil Fired Central Heating, Large front garden with ample parking space, Large rear garden with wide side access - Scope to extend - South Facing!, Liffey valley within arms reach, Close to all main transport links and amenities",1984.0,3620.689655172414,Dublin 22,Affordable
"32 St Brigids Road, D22 N2Y8, Clondalkin, Dublin 22",495000.0,5,3,Semi-D,168.0,F,53.3151073,-6.3937409,2531.0,clondalkin-dublin,Dublin,,,2946.4285714285716,Dublin 22,Mid-Market
"18 Park House, Dublin 13, Baldoyle, Dublin 13, D13N62P",690000.0,3,2,Terrace,,A3,53.395793,-6.128463,3547.0,baldoyle-dublin,Dublin,,,,Dublin 13,Premium
"9 Limekiln Green, Dublin 12, Walkinstown, Dublin 12, D12H6P3",395000.0,3,1,Terrace,,E1,53.306343,-6.335971,2138.0,walkinstown-dublin,Dublin,,1975.0,,Dublin 12,Mid-Market
"The Refuge, Saggart, Co. Dublin",375000.0,3,1,Detached,86.0,E2,53.2822792,-6.4416531,3233.0,saggart-dublin,Dublin,,,4360.46511627907,Greater Dublin,Affordable
"23 Suttonfield Paddocks, Kilternan, Dublin 18, D18W6RW",500000.0,1,2,Bungalow,64.0,A3,53.236477,-6.197722,2632.0,kilternan-dublin,Dublin,,,7812.5,Dublin 18,Mid-Market
"36 Boroimhe Aspen, K67Y406",415000.0,3,3,Terrace,93.0,C1,53.445064,-6.240281,2958.0,swords-dublin,Dublin,"spacious layout with ample storage facilities', Private rear garden, Front driveway offers parking for 2 cars, Easy access to local amenities, Nearby bus stop, Excellent transport links, Prime location, Beautiful quiet area",2003.0,4462.365591397849,Greater Dublin,Mid-Market
"26 Mountbrook, Stillorgan Road, Blackrock, Co. Dublin, A94K838",475000.0,2,2,Apartment,65.0,C2,53.305301,-6.208565,6330.0,blackrock-dublin,Dublin,"Well maintained landscaped communal gardens., Ample parking available., Sunny south facing balcony with space for bistro set., Modern efficient remote controlled Technotherm electric radiators., Efficient hot water heating on night rate electricity and pressurised water system., Electronic entrance gates, Service charge c.€1500 per annum (includes building insurance, waste management and maintenance)",1995.0,7307.692307692308,Greater Dublin,Mid-Market
"Apartment 12a , Gandon Hall, Gardiner Street Lower, Dublin 1, D01F680",229000.0,1,1,Apartment,,E1,53.352292,-6.255195,1804.0,dublin-1-dublin,Dublin,"PRIME RENT of €20,856 per annum / €1,738 per month, MANAGEMENT FEE of €1,200 per annum, RE-GENERATING and VIBRANT CITY CENTRE LOCATION, BETWEEN THE UNIVERSITY OF DUBLIN, SILICONE DOCKS, THE FINANCIAL SERVICES CENTRE AND THE MATER HOSPITAL, BUS / DART / LUAS ADJACENT, MODERNISED and WALK-IN CONDITION, TIMBER FLOORED, BRIGHT and SPACIOUS",,,Dublin 1,Affordable
"23 Woodbank, Dublin Road, Shankill, D18, D18X667",795000.0,4,3,Terrace,155.0,A2,53.236873,-6.129031,2949.0,shankill-dublin,Dublin,"Features & Services, A modern, spacious, and high spec A3-rated four-bedroom end of terrace house., Presented in an excellent ‘walk-in’ condition throughout., A small exclusive development of only 58 homes completed in 2017/18 designed around a horse show crescent., An attractive landscaped central amenity green with a children’s play area., Ideal location within minutes’ walk of Shankill Village, two primary schools, the DART station and a plethora of other good local services and ameniti, Impressive main bedroom suite with a large ensuite bathroom, walk in wardrobe, a study and private terrace., Suitable for a green mortgage., Two car spaces to the front of the house and bin stores., Integrated appliances, built in units, window blinds and floor coverings will be included in the sale.",2017.0,5129.032258064516,Greater Dublin,Premium
"80 Carysfort Park, Blackrock, Co. Dublin, A94F402",945000.0,3,2,Bungalow,105.0,D2,53.293327,-6.182671,4457.0,blackrock-dublin,Dublin,"Detached bungalow., Private driveway with ample parking., Potential to extend to both sides of house., South West facing garden., Fully fitted alarm system., Tranquil setting in quiet cul de sac., Located beside Carysfort Park., Walking distance to Blackrock village., Walking distance to local schools.",1992.0,9000.0,Greater Dublin,Premium
"27 Belgrave Square East, Monkstown, Co Dublin, A94T959",2450000.0,6,3,Terrace,291.0,C3,53.295021,-6.161084,7219.0,monkstown-dublin,Dublin,"Double fronted period terraced property., Original period features., Well-proportioned rooms., Two-bedroom, self-contained unit at garden level., Private rear garden with private pedestrian access., Resident access to Belgrave Square., Walking distance to Monkstown and Blackrock., Swimming at Seapoint., DART and good commuter links., Close to all schools in the area.",1865.0,8419.243986254296,Greater Dublin,Premium
